OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,EquilibTimeValue,EquilibTimeUnit,ObsTimeValue,ObsTimeUnit,ObsTimeValueSI,ObsTimeUnitSI,ObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,TraitMotivation,TraitOrg,TraitRelevantTaxa,Consumer,ConCommon,ConWholePart,ConWholePartType,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConTrophicGroup_citation,ConType,ConStage,ConThermy,ConTemp,ConTempUnit,ConTempMethod,ConLabGrowthTemp,ConLabGrowthTempUnit,ConLabGrowthDur,ConLabGrowthDurUnit,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,ConTimeTestTemp,ConTimeTestTempNotes,ConTimeTestTempUnit,ConTimeTestTempSI,ConTimeTestTempUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResTrophic,ResTrophicGroup_citation,ResType,ResStage,ResThermy,ResTemp,ResTempUnit,ResTempMethod,ResLabGrowthTemp,ResLabGrowthTempUnit,ResLabGrowthDur,ResLabGrowthDurUnit,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,ResTimeTestTemp,ResTimeTestTempNotes,ResTimeTestTempUnit,ResTimeTestTempSI,ResTimeTestTempUnitSI,PhysicalProcess,PhysicalProcess_1,PhysicalProcess_2,ElectronDonorCommon,ElectronDonorFormula,ElectronAcceptorCommon,ElectronAcceptorFormula,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
Harris_1984_FR4,NA,Generation Time,Doubling time inferred from optical density (440nm),Specific Growth Rate,NA,1.26306,h,NA,NA,NA,0.00015244,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,57.4,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fritton Lake, Norfolk",Organism,NA,NA,52.54,1.65,consumer,NA,population,NA,Methanogenium frittonii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,NA,NA,NA,NA,ectotherm,57.4,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1984,  Harris, J.E. et al., 'Isolation and Characterization of a Novel Thermophilic, Freshwater Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 48, (1123-1128)",10.1099/13500872-140-12-3451,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Harris_1984_FR4,NA,Generation Time,Doubling time inferred from optical density (440nm),Specific Growth Rate,NA,1.92783,h,NA,NA,NA,0.00009987,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,59.6,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fritton Lake, Norfolk",Organism,NA,NA,52.54,1.65,consumer,NA,population,NA,Methanogenium frittonii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,NA,NA,NA,NA,ectotherm,59.6,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1984,  Harris, J.E. et al., 'Isolation and Characterization of a Novel Thermophilic, Freshwater Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 48, (1123-1128)",10.1099/13500872-140-12-3451,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Harris_1984_FR4,NA,Generation Time,Doubling time inferred from optical density (440nm),Specific Growth Rate,NA,6.44824,h,NA,NA,NA,0.00002986,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,62,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fritton Lake, Norfolk",Organism,NA,NA,52.54,1.65,consumer,NA,population,NA,Methanogenium frittonii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,NA,NA,NA,NA,ectotherm,62,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1984,  Harris, J.E. et al., 'Isolation and Characterization of a Novel Thermophilic, Freshwater Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 48, (1123-1128)",10.1099/13500872-140-12-3451,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Blotevogel_1985_M_thermoaggregans,NA,Doubling Time,NA,Specific Growth Rate,NA,19.0562,h,NA,NA,NA,0.0000101,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,45.988,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanobacterium thermoaggregans,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,NA,NA,NA,NA,ectotherm,45.988,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1985, Blotevogel, K.H. and Fischer, U., 'Isolation and characterization of a new thermophilic and autotrophic methane producing bacterium: Methanobacterium thermoaggregans spec. nov.', Arch Microbiol 142, (218-222 
)",10.1007/BF00693393,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Blotevogel_1985_M_thermoaggregans,NA,Doubling Time,NA,Specific Growth Rate,NA,7.56398,h,NA,NA,NA,0.00002545,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,55.594,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanobacterium thermoaggregans,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,NA,NA,NA,NA,ectotherm,55.594,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1985, Blotevogel, K.H. and Fischer, U., 'Isolation and characterization of a new thermophilic and autotrophic methane producing bacterium: Methanobacterium thermoaggregans spec. nov.', Arch Microbiol 142, (218-222 
)",10.1007/BF00693393,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Blotevogel_1985_M_thermoaggregans,NA,Doubling Time,NA,Specific Growth Rate,NA,6.02536,h,NA,NA,NA,0.00003196,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,60.5499,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanobacterium thermoaggregans,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,NA,NA,NA,NA,ectotherm,60.5499,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1985, Blotevogel, K.H. and Fischer, U., 'Isolation and characterization of a new thermophilic and autotrophic methane producing bacterium: Methanobacterium thermoaggregans spec. nov.', Arch Microbiol 142, (218-222 
)",10.1007/BF00693393,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Blotevogel_1985_M_thermoaggregans,NA,Doubling Time,NA,Specific Growth Rate,NA,3.56378,h,NA,NA,NA,0.00005403,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,65.6614,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanobacterium thermoaggregans,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,NA,NA,NA,NA,ectotherm,65.6614,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1985, Blotevogel, K.H. and Fischer, U., 'Isolation and characterization of a new thermophilic and autotrophic methane producing bacterium: Methanobacterium thermoaggregans spec. nov.', Arch Microbiol 142, (218-222 
)",10.1007/BF00693393,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Blotevogel_1985_M_thermoaggregans,NA,Doubling Time,NA,Specific Growth Rate,NA,6.47244,h,NA,NA,NA,0.00002975,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,70.8735,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanobacterium thermoaggregans,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,NA,NA,NA,NA,ectotherm,70.8735,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1985, Blotevogel, K.H. and Fischer, U., 'Isolation and characterization of a new thermophilic and autotrophic methane producing bacterium: Methanobacterium thermoaggregans spec. nov.', Arch Microbiol 142, (218-222 
)",10.1007/BF00693393,TRUE,Fig 4,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,10.4557,h,NA,NA,NA,0.00001841,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,30,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,30,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,6.97049,h,NA,NA,NA,0.00002762,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,33.0882,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,33.0882,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,2.75,h,NA,NA,NA,0.00007001,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,36.9608,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,36.9608,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,2.48264,h,NA,NA,NA,0.00007755,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,39.8529,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,39.8529,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,1.80469,h,NA,NA,NA,0.00010669,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,42.9412,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,42.9412,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,1.40365,h,NA,NA,NA,0.00013717,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,50,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,50,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,1.12674,h,NA,NA,NA,0.00017088,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,54.8039,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,54.8039,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
Huber_1982_M_thermolithotrophicus,NA,Doubling Time,Doubling time inferred from optical density (578nm),Specific Growth Rate,NA,0.983507,h,NA,NA,NA,0.00019577,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,59.902,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanococcus Thermolithotrophicus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,NA,NA,NA,NA,ectotherm,59.902,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Huber H. et al, 'Methanococeus Thermolithotrophicus, a Novel ThermophilicLithotrophic Methanogen ', Arch Microbiol 132, (47- 50)",NA,TRUE,Fig 1,NA,Joss Thomas,NA,NA
