,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess
122_Sch_TF,Acidicaldus organivorans,schoolfield two factor,Specific Growth Rate,-13.13471553010919,1.7188362532500707,325.134833011,2.643850969062159,NA,325.087,319.887,331.487,0.08101804629,NA,NA,1.0,-285.57543583041314,-286.64396402481367,1,False,4,4,122,Johnson_2006_A_organivorus,"2006, Johnson, D. et al, 'Isolation and characterization of Acidicaldus organivorus, gen. nov., sp. nov.: a novel sulfur-oxidizing, ferric iron-reducing thermo-acidophilic heterotrophic Proteobacterium', Arch Microbiol, 185 (212?221)",44.0,110.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidicaldus,organivorans,True,Aerobic
122_Sch_OS,Acidicaldus organivorans,schoolfield simple,Specific Growth Rate,-13.006979609920789,1.6967923705295536,NA,2.6346695880000652,NA,325.187,319.887,331.487,0.0810365061811,NA,NA,0.9999787807058954,-69.84053995286743,-70.90906814726797,2,False,4,4,122,Johnson_2006_A_organivorus,"2006, Johnson, D. et al, 'Isolation and characterization of Acidicaldus organivorus, gen. nov., sp. nov.: a novel sulfur-oxidizing, ferric iron-reducing thermo-acidophilic heterotrophic Proteobacterium', Arch Microbiol, 185 (212?221)",44.0,110.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidicaldus,organivorans,True,Aerobic
216_Sch_TF,Acidilobus aceticus,schoolfield two factor,Specific Growth Rate,-17.67437593975883,2.0540756661625266,357.476526282,3.2302947136263906,NA,357.5006,352.3006,363.7006,6.64834587325,NA,NA,0.9974486197941299,-18.844634112098582,-18.79744454992808,1,False,5,4,216,Prokofeva_2000_A_aceticus,"Prokofeva, M. I., Miroshnichenko, M. L., Kostrikina, N. A., Chernyh, N. A., Kuznetsov, B. B., Tourova, T. P., & Bonch-Osmolovskaya, E. A. (2000). Acidilobus aceticus gen. nov., s.p. nov., a novel anaerobic thermoacidophilic archaeon from continental hot vents in Kamchatka. International Journal of Systematic and Evolutionary Microbiology, 50(6), 2001?2008.",,,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,aceticus,True,Fermentation
216_Sch_OS,Acidilobus aceticus,schoolfield simple,Specific Growth Rate,-13.619743468284732,1.6089488382848574,NA,3.395482600862863,NA,357.8006,352.7006,363.0006,6.76406314452,NA,NA,0.992085827432196,-13.17275140346823,-13.125561841297728,2,False,5,4,216,Prokofeva_2000_A_aceticus,"Prokofeva, M. I., Miroshnichenko, M. L., Kostrikina, N. A., Chernyh, N. A., Kuznetsov, B. B., Tourova, T. P., & Bonch-Osmolovskaya, E. A. (2000). Acidilobus aceticus gen. nov., s.p. nov., a novel anaerobic thermoacidophilic archaeon from continental hot vents in Kamchatka. International Journal of Systematic and Evolutionary Microbiology, 50(6), 2001?2008.",,,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,aceticus,True,Fermentation
33_Sch_TF,Acidilobus sulfurireducens,schoolfield two factor,Specific Growth Rate,-37.71884358993166,3.9688936350481914,353.448726983,7.138180559539288,NA,353.45,351.15,355.95,0.790022999267,NA,NA,0.82451009248656,-27.82028391098502,-25.42307620258584,1,False,8,4,33,Boyd_Acidilobus_sulfurireducens_growth,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,sulfurireducens,True,C19
33_Sch_OS,Acidilobus sulfurireducens,schoolfield simple,Specific Growth Rate,-28.383247213503708,2.9667371719734703,NA,6.86570180530952,NA,353.75,351.15,356.15,0.779665237023,NA,NA,0.818028972964865,-27.506311404354435,-25.109103695955255,2,False,8,4,33,Boyd_Acidilobus_sulfurireducens_growth,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,sulfurireducens,True,C19
33_Sch_O,Acidilobus sulfurireducens,schoolfield,Specific Growth Rate,0.597162784964202,0.0009034300960327757,NA,3.8824031778298655,-4.83132943253,353.45,351.05,356.15,0.777811705986,NA,NA,0.8102304456386182,-23.23264642965377,-20.67655563789492,3,False,8,6,33,Boyd_Acidilobus_sulfurireducens_growth,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,sulfurireducens,True,C19
35_Sch_TF,Acidilobus sulfurireducens,schoolfield two factor,Sulphide Production,-35.67623359500436,4.637319756682712,352.837223667,7.4145188648447,NA,352.85,350.65,355.45,2496.36022734,NA,NA,0.9679545354103068,88.32621080781716,90.72341851621634,1,False,8,4,35,Boyd_Acidilobus_sulfurireducens_sulfur,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,sulfurireducens,True,C19
35_Sch_OS,Acidilobus sulfurireducens,schoolfield simple,Sulphide Production,-16.739203139307268,2.5938750230986343,NA,6.696493979974901,NA,353.45,350.65,355.95,2415.28516022,NA,NA,0.9481387211810369,92.25091680117656,94.64812450957574,2,False,8,4,35,Boyd_Acidilobus_sulfurireducens_sulfur,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,sulfurireducens,True,C19
35_Sch_O,Acidilobus sulfurireducens,schoolfield,Sulphide Production,8.490632981034569,3.713684341988266e-05,NA,3.6308449425841873,-6.04103247238,352.85,350.45,355.55,2456.9742397,NA,NA,0.960657449130543,93.9757569555934,96.53184774735224,3,False,8,6,35,Boyd_Acidilobus_sulfurireducens_sulfur,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,sulfurireducens,True,C19
71_Sch_TF,Acidimicrobium ferrooxidans,schoolfield two factor,Time To Double Fe3+ concentration,-5.337689772009973,0.8609560436487779,318.90016059,1.0568956681964772,NA,318.8773,305.3773,339.2773,0.169112487385,NA,NA,0.8548887013091188,-151.77718502451813,-145.32532623503732,1,False,18,4,71,Franzman_2005_A_ferrooxidans,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
71_Sch_O,Acidimicrobium ferrooxidans,schoolfield,Time To Double Fe3+ concentration,-1.7522152939746434,1.2086068812422468e-09,NA,2.874101131021392,-1.43696302576,NA,NA,NA,NA,NA,NA,0.8479545900592014,-146.9368860503975,-138.70428374512434,2,False,18,6,71,Franzman_2005_A_ferrooxidans,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
71_Sch_OS,Acidimicrobium ferrooxidans,schoolfield simple,Time To Double Fe3+ concentration,-2.9406849375141633,0.1885694513499021,NA,12.584143220156848,NA,NA,NA,NA,NA,NA,NA,0.699691128385583,-138.68396241929622,-132.2321036298154,3,False,18,4,71,Franzman_2005_A_ferrooxidans,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
72_Sch_O,Acidimicrobium ferrooxidans,schoolfield,Time To Double Fe3+ concentration,1.9197973606421808,2.6622767324013807e-09,NA,15.819822731325338,-1.67255231715,326.5812,310.4812,329.6812,6.69687215144,NA,NA,0.8914504775216945,-3.6646548148744955,4.1678385935190185,1,False,17,6,72,Franzman_2005_A_ferrooxidans_2,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
72_Sch_TF,Acidimicrobium ferrooxidans,schoolfield two factor,Time To Double Fe3+ concentration,-1.0212565954392088,0.5012580043544635,321.422251663,2.9662742048949973,NA,321.3812,313.4812,326.6812,7.32180100544,NA,NA,0.8351864802965299,-0.5347387784396105,5.6313279418414695,2,False,17,4,72,Franzman_2005_A_ferrooxidans_2,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
72_Sch_OS,Acidimicrobium ferrooxidans,schoolfield simple,Time To Double Fe3+ concentration,-1.0209147465136224,0.5011889066139683,NA,2.966604946057228,NA,321.3812,313.4812,326.6812,7.321752779,NA,NA,0.8351867718499113,-0.5347387709791551,5.631327949301925,3,False,17,4,72,Franzman_2005_A_ferrooxidans_2,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
334_Sch_O,Acidimicrobium ferrooxidans,schoolfield,Fe3+ Oxidation Rate,1.9227737069724016,5.9926582585134724e-09,NA,14.511533745873038,-1.7197120953,326.3758,310.7758,329.6758,6.71524135803,NA,NA,0.925297899183876,-11.744747696525657,-2.4330906324616954,1,False,21,6,334,81,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
334_Sch_OS,Acidimicrobium ferrooxidans,schoolfield simple,Fe3+ Oxidation Rate,-1.616147702569786,0.6113685447109463,NA,2.7211519173606815,NA,321.0758,313.7758,326.4758,7.41018608774,NA,NA,0.8825819243610217,-6.1992270903340785,1.0233850982830361,2,False,21,4,334,81,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
334_Sch_TF,Acidimicrobium ferrooxidans,schoolfield two factor,Fe3+ Oxidation Rate,-1.6163435885587214,0.6114098474147643,321.042319212,2.720981561652108,NA,321.0758,313.7758,326.4758,7.41017022082,NA,NA,0.8825817939282237,-6.199227024753535,1.0233851638635798,3,False,21,4,334,81,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,ferrooxidans,True,F4
96_Sch_OS,Acidiplasma cupricumulans,schoolfield simple,Root(1/time to increase Fe2+ to 2g L^-1),6.770969190315998,0.44137229305910286,NA,2.581903690577508,NA,326.0157,316.7157,332.2157,15102.6989105,NA,NA,0.9671287609083487,246.89304951087692,253.87171087864687,1,False,20,4,96,Hawkes_2006_1,"Hawkes, R. B., Franzmann, P. D., O?hara, G., & Plumb, J. J. (2006). Ferroplasma cupricumulans sp. nov., a novel moderately thermophilic, acidophilic archaeon isolated from an industrial-scale chalcocite bioleach heap. Extremophiles, 10(6), 525?530.",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
96_Sch_TF,Acidiplasma cupricumulans,schoolfield two factor,Root(1/time to increase Fe2+ to 2g L^-1),6.770963480511626,0.4413733306285882,326.003730813,2.581896010992946,NA,326.0157,316.7157,332.2157,15102.6970874,NA,NA,0.9671287608679869,246.8930495147555,253.87171088252543,2,False,20,4,96,Hawkes_2006_1,"Hawkes, R. B., Franzmann, P. D., O?hara, G., & Plumb, J. J. (2006). Ferroplasma cupricumulans sp. nov., a novel moderately thermophilic, acidophilic archaeon isolated from an industrial-scale chalcocite bioleach heap. Extremophiles, 10(6), 525?530.",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
96_Sch_O,Acidiplasma cupricumulans,schoolfield,Root(1/time to increase Fe2+ to 2g L^-1),9.824485485958682,1.8656426403751425e-09,NA,3.686470765367681,-1.0871186224,326.5157,316.1157,332.4157,14942.0438747,NA,NA,0.9727574796093065,247.13560299096702,256.10572890584496,3,False,20,6,96,Hawkes_2006_1,"Hawkes, R. B., Franzmann, P. D., O?hara, G., & Plumb, J. J. (2006). Ferroplasma cupricumulans sp. nov., a novel moderately thermophilic, acidophilic archaeon isolated from an industrial-scale chalcocite bioleach heap. Extremophiles, 10(6), 525?530.",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
97_Sch_O,Acidiplasma cupricumulans,schoolfield,Root(1/time for turbidity to increase by 0.2),8.453773946521446,0.15940181010912757,NA,6.1530212679627985,-2.36831519267,326.467,316.167,330.567,13614.2279992,NA,NA,0.9726558249662893,273.8726218000085,283.1842788640725,1,False,21,6,97,Hawkes_2006_2,"Hawkes, R. B., Franzmann, P. D., O?hara, G., & Plumb, J. J. (2006). Ferroplasma cupricumulans sp. nov., a novel moderately thermophilic, acidophilic archaeon isolated from an industrial-scale chalcocite bioleach heap. Extremophiles, 10(6), 525?530.",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
97_Sch_OS,Acidiplasma cupricumulans,schoolfield simple,Root(1/time for turbidity to increase by 0.2),6.17840454555187,0.5149724241201044,NA,3.999768513960511,NA,325.567,318.267,329.867,14233.2150018,NA,NA,0.9293529070319047,289.83637812051523,297.05899030913235,2,False,21,4,97,Hawkes_2006_2,"Hawkes, R. B., Franzmann, P. D., O?hara, G., & Plumb, J. J. (2006). Ferroplasma cupricumulans sp. nov., a novel moderately thermophilic, acidophilic archaeon isolated from an industrial-scale chalcocite bioleach heap. Extremophiles, 10(6), 525?530.",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
97_Sch_TF,Acidiplasma cupricumulans,schoolfield two factor,Root(1/time for turbidity to increase by 0.2),6.178353512207389,0.5149815854713867,325.592233848,3.999651492431555,NA,325.567,318.267,329.867,14233.1942869,NA,NA,0.9293529109794534,289.8363782786387,297.0589904672558,3,False,21,4,97,Hawkes_2006_2,"Hawkes, R. B., Franzmann, P. D., O?hara, G., & Plumb, J. J. (2006). Ferroplasma cupricumulans sp. nov., a novel moderately thermophilic, acidophilic archaeon isolated from an industrial-scale chalcocite bioleach heap. Extremophiles, 10(6), 525?530.",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
339_Sch_O,Acidiplasma cupricumulans,schoolfield,Fe2+ Oxidation Rate,0.5966049403560819,5.002510738982835e-09,NA,6.604010853840895,-1.14675395683,328.4551,319.9551,332.0551,1.40619830055,NA,NA,0.9761061789629245,-99.59338416286252,-90.62325824798458,1,False,20,6,339,86,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
339_Sch_OS,Acidiplasma cupricumulans,schoolfield simple,Fe2+ Oxidation Rate,-3.580319419556723,0.57643510318677,NA,5.1032926304898565,NA,327.9551,321.5551,331.4551,1.47402803179,NA,NA,0.9628457504727841,-94.66827722387156,-87.6896158561016,2,False,20,4,339,86,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
339_Sch_TF,Acidiplasma cupricumulans,schoolfield two factor,Fe2+ Oxidation Rate,-3.5803321226181133,0.5764373508125759,327.907331996,5.103255618178094,NA,327.9551,321.5551,331.4551,1.47402783016,NA,NA,0.9628457481414033,-94.66827718875355,-87.68961582098359,3,False,20,4,339,86,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",,,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Acidiplasma,cupricumulans,True,F4
70_Sch_O,Acidithiobacillus caldus,schoolfield,Time To Increase SO4 to 3000mg/L,-1.1297286182987856,4.9275000635340405e-08,NA,6.099713624642225,-0.966370424338,305.3169,298.0169,308.6169,0.227880001884,NA,NA,0.98537697585841,-182.79333635777695,-173.823210442899,1,False,20,6,70,Franzman_2005_A_caldus,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",,,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,caldus,True,C16
